PATH,PATH_WITHOUT_REVISION,PART_NUMBER,REVISION,PRODUCT_NAME,PRODUCTION_STATE,INDENT_LEVEL,UOM,TRACKING,IS_CONSUMABLE_STORABLE,PARENT_BOM,PARENT_REVISION,TOP_LEVEL_BOM,TOP_LEVEL_REVISION,QUANTITY,PROCUREMENT_INTENT,ADJUSTED_QUANTITY,ADJUSTED_PROCUREMENT_INTENT,GLOBAL_ALTERNATE_PART_NUMBERS,SUBSTITUTE_PART_NUMBERS,Supply Plan and On-Hand Alternates,Latest PO,Latest Supplier,Latest PO Creation Date,Product,Variant,System,Subsystem,Gross Demand for BOM Line in past 8 weeks,Net Total Demand for Part Number in past 8 weeks,Current Week Realized Demand Consumption (each),Gross Demand for BOM Line in next 8 weeks,Net Total Demand for Part Number in next 8 weeks,"Quantity Received, 8-Week Rolling Average (each)","Quantity Received, Average Since Last Receipt (each)",Current On-Hand Quantity (each),On Hand Delta to Current Week Demand (each),Current Quarantine Quantity (each),Current Week Realized Supply (each),"Total Supply Plan, next 8 weeks (each)","Average Supply Plan, next 8 weeks (each)","Quantity Received, 8-Week Rolling Average (each) with alternates","Quantity Received, Average Since Last Receipt (each) with alternates",Current On-Hand Quantity (each) with alternates,Current Quarantine Quantity (each) with alternates,Current Week Realized Supply (each) with alternates,"Total Supply Plan, next 8 weeks (each) with alternates","Average Supply Plan, next 8 weeks (each) with alternates",On Hand Inventory Status,Supply Plan Status,Avg Shipments Status
|30000-001|U|31920-003|A|30331-001|C|31093-001|B|32862-000|A|,|30000-001|31920-003|30331-001|31093-001|32862-000|,32862-000,A,"FOAM, CHARGER HOTBAR FLEX, DROID, P2",Commercial Operations,4,Unit,,False,31093-001,B,30000-001,U,1.0,buy,1.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,312.0,312.0,0.0,375.0,375.0,0.0,0.0,0.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|30331-001|C|31093-001|B|32862-000|A|33020-000|A|,|30000-001|31920-003|30331-001|31093-001|32862-000|33020-000|,33020-000,A,"0.1MM, PSA TAPE, P2",Commercial Operations,5,Unit,,False,32862-000,A,30000-001,U,1.0,buy,1.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,312.0,936.0000000000001,0.0,375.0,1125.0,0.0,0.0,0.0,-117.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|30331-001|C|31093-001|B|32873-000|A|,|30000-001|31920-003|30331-001|31093-001|32873-000|,32873-000,A,"PCBA, PEM CARRIER, CHARGER HOTBAR FLEX, DROID, P2",Commercial Operations,4,Unit,,False,31093-001,B,30000-001,U,1.0,buy,1.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,312.0,312.0,0.0,375.0,375.0,0.0,0.0,0.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|30331-001|C|31093-001|B|32873-000|A|32860-000|A|,|30000-001|31920-003|30331-001|31093-001|32873-000|32860-000|,32860-000,A,"Bare Board, PEM Carrier, CHARGER HOTBAR FLEX, Droid, P2",Commercial Operations,5,Unit,,False,32873-000,A,30000-001,U,1.0,buy,1.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,312.0,312.0,0.0,375.0,375.0,0.0,0.0,0.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|30331-001|C|31093-001|B|41707-000|A|,|30000-001|31920-003|30331-001|31093-001|41707-000|,41707-000,A,"PSA, CHARGER HOTBAR FLEX, DROID, P2",Commercial Operations,4,Unit,,False,31093-001,B,30000-001,U,1.0,buy,1.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,312.0,312.0,0.0,375.0,375.0,0.0,0.0,0.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|30331-001|C|31702-002|C|,|30000-001|31920-003|30331-001|31702-002|,31702-002,C,"CHILL HEATSINK, BRAIN, DROID, P2",Commercial Operations,3,Unit,,False,30331-001,C,30000-001,U,1.0,buy,1.0,supplier_buy,,,,104876,"Unisteel Technology (China) Co., Ltd",2026-04-13 15:49:08.036217,Droid,Droid EV2,Brain,Brain,312.0,312.0,0.0,375.0,375.0,0.0,0.09201680588235293,0.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.09201680588235293,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|30331-001|C|32863-000|A|,|30000-001|31920-003|30331-001|32863-000|,32863-000,A,"HOTBAR VHB, CHIL, DROID, P2",Commercial Operations,3,Unit,,False,30331-001,C,30000-001,U,1.0,buy,1.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,312.0,312.0,0.0,375.0,375.0,0.0,0.0,0.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|30331-001|C|33461-000|A|,|30000-001|31920-003|30331-001|33461-000|,33461-000,A,"COTS, SHIN ETSU, TIM, SDP-6560 A/B",Commercial Operations,3,Unit,,False,30331-001,C,30000-001,U,1.0,buy,1.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,312.0,312.0,0.0,375.0,375.0,0.0,0.0,0.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|30331-001|C|46292-000|A|,|30000-001|31920-003|30331-001|46292-000|,46292-000,A,"RTV160, CHILL, BRAIN, DROID, P2",Commercial Operations,3,Unit,,False,30331-001,C,30000-001,U,1.0,buy,1.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,312.0,312.0,0.0,375.0,375.0,0.0,0.0,0.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|30331-001|C|46362-000|A|,|30000-001|31920-003|30331-001|46362-000|,46362-000,A,"IQ BOND 2473, CHILL FPC, BRAIN, DROID, P2",Commercial Operations,3,Unit,,False,30331-001,C,30000-001,U,1.0,buy,1.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,312.0,312.0,0.0,375.0,375.0,0.0,0.0,0.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31449-000|A|,|30000-001|31920-003|31449-000|,31449-000,A,"ADHESIVE SEALANT, LORD, 7610DTM WHITE",Commercial Operations,2,Unit,lot,True,31920-003,A,30000-001,U,1.0,buy,1.0,supplier_buy,,,,102352,Ellsworth Adhesives,2025-11-07 08:25:49.380180,Droid,Droid EV2,Brain,Brain,312.0,7972.0,0.0,375.0,10617.999999999998,6.0,0.13095237499999998,37.0,-994.0,0.0,0.0,0.0,0.0,6.0,0.13095237499999998,37.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31703-004|E|,|30000-001|31920-003|31703-004|,31703-004,E,"OML PANEL, BRAIN, DROID, P2",Commercial Operations,2,Unit,,False,31920-003,A,30000-001,U,1.0,buy,1.0,supplier_buy,,,,103360,"Guangdong hangyu Composite Material Technology Co.,Ltd",2026-01-15 10:51:24.299863,Droid,Droid EV2,Brain,Brain,312.0,312.0,0.0,375.0,375.0,0.0,0.0,0.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|,|30000-001|31920-003|31921-002|,31921-002,A,"MEDULLA, ACTIVE-ASSY, BRAIN, DROID, P2",Commercial Operations,2,Unit,serial,False,31920-003,A,30000-001,U,1.0,buy,1.0,supplier_buy,,,,103494,EndoChem LLC,2026-01-26 21:23:28.387599,Droid,Droid EV2,Brain,Brain,312.0,312.0,0.0,375.0,375.0,0.0,0.0,0.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|00785-000|D|,|30000-001|31920-003|31921-002|00785-000|,00785-000,D,"SCREW, M2.5 X 6MM, BHS",Commercial Operations,3,Unit,,True,31921-002,A,30000-001,U,2.0,buy,2.0,supplier_buy,,,,104877,"Unisteel Technology (China) Co., Ltd",2026-04-13 15:57:47.774449,Droid,Droid EV2,Brain,Brain,624.0,46452.00000000001,7476.0,750.0,69120.0,8750.0,8.571428571428571e-05,120955.0,121456.0,0.0,0.0,0.0,0.0,8750.0,8.571428571428571e-05,120955.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,< 50% of total demand next 8 weeks,>= 100% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|08822-000|A|,|30000-001|31920-003|31921-002|08822-000|,08822-000,A,"COTS, ADHESIVE, DP460 NS OFF-WHITE, EPOXY",Commercial Operations,3,Unit,lot,True,31921-002,A,30000-001,U,1.0,buy,1.0,supplier_buy,,,,102352,Ellsworth Adhesives,2025-11-07 08:25:49.380180,Droid,Droid EV2,Brain,Brain,312.0,2080.0,0.0,375.0,2017.0000000000002,0.0,0.27714286,80.0,-183.0,0.0,0.0,0.0,0.0,0.0,0.27714286,80.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|25934-001|A|,|30000-001|31920-003|31921-002|25934-001|,25934-001,A,"MOTOR ASSEMBLY, BLOWER, P2",Development,3,Unit,,False,31921-002,A,30000-001,U,2.0,buy,2.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,624.0,864.0,0.0,750.0,780.0,0.0,0.0,0.0,-108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|25934-001|A|27483-000|A|,|30000-001|31920-003|31921-002|25934-001|27483-000|,27483-000,A,"M5 BLOWER HARNESS, P2",Commercial Operations,4,Unit,,False,25934-001,A,30000-001,U,1.0,buy,2.0,supplier_buy,,,,103597,GREATLINK INTERNATIONAL INC,2026-02-04 12:41:50.307472,Droid,Droid EV2,Brain,Brain,624.0,864.0,0.0,750.0,780.0,0.0,0.033428571,0.0,-108.0,0.0,0.0,0.0,0.0,0.0,0.033428571,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|25934-001|A|27483-000|A|25383-000|A|,|30000-001|31920-003|31921-002|25934-001|27483-000|25383-000|,25383-000,A,"CONNECTOR, M5 4-PIN, MALE, SOLDER CUP",Commercial Operations,5,Unit,,False,27483-000,A,30000-001,U,3.0,buy,3.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,936.0000000000001,2688.0,0.0,1125.0000000000002,1680.0000000000002,0.0,0.0,0.0,-336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|25934-001|A|27483-000|A|27848-000|A|,|30000-001|31920-003|31921-002|25934-001|27483-000|27848-000|,27848-000,A,"WIRE, 26AWG (19x38), TINNED COPPER, XLPE INSULATION, 0.8-1.07MM OD, RED",Commercial Operations,5,Unit,,False,27483-000,A,30000-001,U,11.0,buy,11.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,3432.0,43056.0,0.0,4125.0,19830.0,0.0,0.0,0.0,-5382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|25934-001|A|27483-000|A|27849-000|A|,|30000-001|31920-003|31921-002|25934-001|27483-000|27849-000|,27849-000,A,"LOW PRESSURE OVERMOLD, TECHNOMELT PA638",Commercial Operations,5,Unit,,False,27483-000,A,30000-001,U,1.0,buy,1.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,312.0,1584.0,0.0,375.0,870.0,0.0,0.0,0.0,-198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|25934-001|A|27483-000|A|28474-000|A|,|30000-001|31920-003|31921-002|25934-001|27483-000|28474-000|,28474-000,A,"WIRE, 26AWG (19x38), TINNED COPPER, XLPE INSULATION, 0.8-1.07MM OD, BLUE",Commercial Operations,5,Unit,,False,27483-000,A,30000-001,U,11.0,buy,11.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,3432.0,18312.0,0.0,4125.0,5985.0,0.0,0.0,0.0,-2289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|25934-001|A|27483-000|A|28475-000|A|,|30000-001|31920-003|31921-002|25934-001|27483-000|28475-000|,28475-000,A,"WIRE, 26AWG (19x38), TINNED COPPER, XLPE INSULATION, 0.8-1.07MM OD, WHITE",Commercial Operations,5,Unit,,False,27483-000,A,30000-001,U,11.0,buy,11.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,3432.0,18552.0,0.0,4125.0,6015.0,0.0,0.0,0.0,-2319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|25934-001|A|27850-000|A|,|30000-001|31920-003|31921-002|25934-001|27850-000|,27850-000,A,"HEAT SHRINK TUBING, ADHESIVE LINED POLYOLEFIN, 3:1 SHRINK RATIO, 1/8 INCH ID, BLACK",Commercial Operations,4,Unit,,True,25934-001,A,30000-001,U,3.0,buy,6.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,1872.0000000000002,4484.0,0.0,2250.0000000000005,2951.0000000000005,0.0,0.1099476439790576,1400.0,838.0,0.0,0.0,0.0,0.0,0.0,0.1099476439790576,1400.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|25934-001|A|28485-000|A|,|30000-001|31920-003|31921-002|25934-001|28485-000|,28485-000,A,"HEAT SHRINK TUBING, POLYOLEFIN, 3:1 SHRINK RATIO, 1/4 INCH ID, WHITE",Commercial Operations,4,Unit,,False,25934-001,A,30000-001,U,1.0,buy,2.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,624.0,3936.0,0.0,750.0,3180.0000000000005,0.0,0.0,0.0,-492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|25936-000|A|,|30000-001|31920-003|31921-002|25936-000|,25936-000,A,"COTS, M2, 4MM, BHS",Commercial Operations,3,Unit,,False,31921-002,A,30000-001,U,4.0,buy,4.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,1248.0,2300.0,0.0,1500.0,2006.0,0.0,0.0,0.0,-289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|28312-001|C|,|30000-001|31920-003|31921-002|28312-001|,28312-001,C,"IMPELLER, BLOWER, P2",Commercial Operations,3,Unit,,False,31921-002,A,30000-001,U,1.0,buy,1.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,312.0,432.0,0.0,375.0,390.0,0.0,0.0,0.0,-54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|28312-001|C|28504-000|A|,|30000-001|31920-003|31921-002|28312-001|28504-000|,28504-000,A,"COMPRESSION LIMITER, M2",Commercial Operations,4,Unit,,False,28312-001,C,30000-001,U,4.0,buy,4.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,1248.0,4800.0,0.0,1500.0,3960.0,0.0,0.0,0.0,-600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|32097-002|C|,|30000-001|31920-003|31921-002|32097-002|,32097-002,C,"TOP COVER, DUCTING, BRAIN, DROID, P2",Commercial Operations,3,Unit,,False,31921-002,A,30000-001,U,1.0,buy,1.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,312.0,312.0,0.0,375.0,375.0,0.0,0.0,0.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|32097-002|C|32906-000|A|,|30000-001|31920-003|31921-002|32097-002|32906-000|,32906-000,A,"CMPL 3 X 3 AK CL6000, COTS, 3M COMP LIM, P2",Commercial Operations,4,Unit,,False,32097-002,C,30000-001,U,1.0,buy,1.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,312.0,1248.0,0.0,375.0,1500.0000000000002,0.0,0.0,0.0,-156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|32098-002|C|,|30000-001|31920-003|31921-002|32098-002|,32098-002,C,"MIDDLE BODY, DUCTING, BRAIN, DROID, P2",Commercial Operations,3,Unit,,False,31921-002,A,30000-001,U,1.0,buy,1.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,312.0,312.0,0.0,375.0,375.0,0.0,0.0,0.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|32099-002|C|,|30000-001|31920-003|31921-002|32099-002|,32099-002,C,"BOTTOM BODY, DUCTING, BRAIN, DROID, P2",Commercial Operations,3,Unit,,False,31921-002,A,30000-001,U,1.0,buy,1.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,312.0,312.0,0.0,375.0,375.0,0.0,0.0,0.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|32099-002|C|28504-000|A|,|30000-001|31920-003|31921-002|32099-002|28504-000|,28504-000,A,"COMPRESSION LIMITER, M2",Commercial Operations,4,Unit,,False,32099-002,C,30000-001,U,2.0,buy,2.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,624.0,4800.0,0.0,750.0,3960.0,0.0,0.0,0.0,-600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|32099-002|C|32906-000|A|,|30000-001|31920-003|31921-002|32099-002|32906-000|,32906-000,A,"CMPL 3 X 3 AK CL6000, COTS, 3M COMP LIM, P2",Commercial Operations,4,Unit,,False,32099-002,C,30000-001,U,3.0,buy,3.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,936.0000000000001,1248.0,0.0,1125.0000000000002,1500.0000000000002,0.0,0.0,0.0,-156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|32790-001|B|,|30000-001|31920-003|31921-002|32790-001|,32790-001,B,"CW IMPELLER, BLOWER, P2",Commercial Operations,3,Unit,,False,31921-002,A,30000-001,U,1.0,buy,1.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,312.0,432.0,0.0,375.0,390.0,0.0,0.0,0.0,-54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|31921-002|A|32790-001|B|28504-000|A|,|30000-001|31920-003|31921-002|32790-001|28504-000|,28504-000,A,"COMPRESSION LIMITER, M2",Commercial Operations,4,Unit,,False,32790-001,B,30000-001,U,4.0,buy,4.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,1248.0,4800.0,0.0,1500.0,3960.0,0.0,0.0,0.0,-600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|32801-000|A|,|30000-001|31920-003|32801-000|,32801-000,A,"DELTA PT25 SCREW, 9MM, PHS",Commercial Operations,2,Unit,,True,31920-003,A,30000-001,U,8.0,buy,8.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,2496.0,10296.000000000002,0.0,3000.0,12375.0,0.0,0.00098571428,0.0,-1287.0000000000002,0.0,0.0,0.0,0.0,0.0,0.00098571428,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|32843-000|A|,|30000-001|31920-003|32843-000|,32843-000,A,"OML VHB, BRAIN, DROID, P2",Commercial Operations,2,Unit,,False,31920-003,A,30000-001,U,1.0,buy,1.0,supplier_buy,,,,101845,"DongGuanShi DongHong Forward Electronics Co., Ltd.",2025-10-02 15:26:50.528241,Droid,Droid EV2,Brain,Brain,312.0,312.0,0.0,375.0,375.0,0.0,0.0,0.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|31920-003|A|33408-000|A|,|30000-001|31920-003|33408-000|,33408-000,A,"GROUND STRAP, CHILL PCB, BRAIN, DROID, P2",Commercial Operations,2,Unit,,False,31920-003,A,30000-001,U,1.0,buy,1.0,supplier_buy,,,,,,,Droid,Droid EV2,Brain,Brain,312.0,312.0,0.0,375.0,375.0,0.0,0.0,0.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|32417-004|A|,|30000-001|32417-004|,32417-004,A,"BITS KIT, TLA, DROID, P2",Commercial Operations,1,Unit,,False,30000-001,U,30000-001,U,1.0,phantom,1.0,phantom,,,,,,,Droid,Droid EV2,Bits Kit,Bits Kit,312.0,312.0,0.0,375.0,375.0,0.0,0.0,0.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|30000-001|U|32417-004|A|00786-000|D|,|30000-001|32417-004|00786-000|,00786-000,D,"COTS, M2.5, 12MM, BHS",Commercial Operations,2,Unit,,True,32417-004,A,30000-001,U,1.0,buy,1.0,zipline_buy,,,,101697,"Unisteel Technology (China) Co., Ltd",2025-09-23 10:24:40.391755,Droid,Droid EV2,Bits Kit,Bits Kit,312.0,-5218.0,6498.0,375.0,-4504.0,2500.0,0.0003,68075.0,74407.0,0.0,0.0,0.0,0.0,2500.0,0.0003,68075.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,>= 100% of total demand next 8 weeks,>= 100% of total demand past 8 weeks
|30000-001|U|32417-004|A|0108961-000|A|,|30000-001|32417-004|0108961-000|,0108961-000,A,"0, TOP STICKER, DROID, P2",Commercial Operations,2,Unit,,True,32417-004,A,30000-001,U,4.0,buy,4.0,zipline_buy,"0108961-001, 0108961-002, 0108961-003, 0108961-004, 0108961-005, 0108961-006, 0108961-007, 0108961-008, 0108961-009","0108961-001, 0108961-002, 0108961-003, 0108961-004, 0108961-005, 0108961-006, 0108961-007, 0108961-008, 0108961-009",,104171,"Fudy Solutions, Inc.",2026-03-09 09:54:24.706460,Droid,Droid EV2,Bits Kit,Bits Kit,1248.0,1248.0,0.0,1500.0,1500.0,125.0,0.000285714,3740.0,3584.0,0.0,0.0,0.0,0.0,125.0,0.000285714,3740.0,0.0,1000.0,-1000.0,-125.0,>= 3 weeks of demand,< 50% of total demand next 8 weeks,>= 50% and < 90% of total demand past 8 weeks
|30000-001|U|32417-004|A|0108962-000|A|,|30000-001|32417-004|0108962-000|,0108962-000,A,"0, BOTTOM STICKER, DROID, P2",Commercial Operations,2,Unit,,True,32417-004,A,30000-001,U,4.0,buy,4.0,zipline_buy,"0108962-001, 0108962-002, 0108962-003, 0108962-004, 0108962-005, 0108962-006, 0108962-007, 0108962-008, 0108962-009","0108962-001, 0108962-002, 0108962-003, 0108962-004, 0108962-005, 0108962-006, 0108962-007, 0108962-008, 0108962-009",,104171,"Fudy Solutions, Inc.",2026-03-09 09:54:24.706460,Droid,Droid EV2,Bits Kit,Bits Kit,1248.0,1248.0,0.0,1500.0,1500.0,250.0,0.000285714,4490.0,4334.0,0.0,0.0,0.0,0.0,250.0,0.000285714,4490.0,0.0,1000.0,-1000.0,-125.0,>= 3 weeks of demand,< 50% of total demand next 8 weeks,>= 100% of total demand past 8 weeks
